cell_key,south,west,cell_area_km2,rgi_union_intersection_area_km2,contributing_region_count,dominant_region,stratum_population_cells,stratum_sample_cells,inclusion_probability,random_digest,stratum_rank,selected,same_stratum_pair_probability,cross_stratum_pair_rule
rgi7.0|global|south=+076|west=-0022,76,-22,2910.044673963013,354.027149557599,1,05,336,12,0.035714285714,0124af4c594fde07e753316818c02c49921e1330e31e9f5f2e7d93e0ca467619,1,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+083|west=-0041,83,-41,1411.938235082275,47.788192434793,1,05,336,12,0.035714285714,0190f8d59bb84959aea43cd16c397d29b18bfb31835e3c735c670a8f793e6596,2,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+069|west=-0032,69,-32,4361.574555234742,0.171060741855,1,05,336,12,0.035714285714,01b6c34aee2e889d81f174c036ea6189dcc25cfb16e62d17c699e9962b385207,3,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+083|west=-0043,83,-43,1411.938235082275,1.352329006598,1,05,336,12,0.035714285714,01ccb4621ddb5515c96c5b9b78efc75ecb9bd71b5b2749475d01da06da29e11b,4,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+080|west=-0018,80,-18,2058.174639519043,1034.583373003404,1,05,336,12,0.035714285714,02a77251a3e98dd78021de8c09ba06df1d596aa8fbd5aa524786af59d59eca32,5,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+081|west=-0020,81,-20,1843.344315224121,159.303775875319,1,05,336,12,0.035714285714,02e6ccc269b172d08ed4e288a8bdb3a9169c3fb0804e93464a48d6eb6aeb3da0,6,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+079|west=-0065,79,-65,2272.329481717407,2.019240662363,1,05,336,12,0.035714285714,038a2f927d280fd19e96300caa8d4dfd57af6e5a9442e427be2b30af2c286dff,7,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+061|west=-0048,61,-48,5934.311098485474,3.194401085778,1,05,336,12,0.035714285714,03c6ef9205cf8639cee4b7de675b77b8cc824a951c213bf06757b1ff4ba3f15e,8,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+080|west=-0066,80,-66,2058.174639519043,198.282128139129,1,05,336,12,0.035714285714,063ff88f48e92fc4f9fb6b8ec2434bc6e04dd12b2431f63d77dba88270611eeb,9,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+071|west=-0052,71,-52,3952.957835437256,463.911021017878,1,05,336,12,0.035714285714,06f6405bd7b4558d43ebce73e18e1f580072f948eeca85dd263a015d90ba08fe,10,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+080|west=-0026,80,-26,2058.174639519043,14.542837700987,1,05,336,12,0.035714285714,0b6c97c15fa7582a7d7c273e0a604313c4cd6109212fea0a45231e46742ba164,11,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+082|west=-0023,82,-23,1627.908685772095,6.004898700491,1,05,336,12,0.035714285714,0c6d6f577061a62f0b48b2542b305dca1731a858e285bd6f4edffd7286669b5b,12,yes,0.001172707889,product_of_first_order_probabilities
rgi7.0|global|south=+066|west=-0019,66,-19,4963.708778146484,3.576297270993,1,06,21,4,0.190476190476,0a53633cb16002d8f92204b9edff1c1520b065c26cc0f01b071eec7d9c6be629,1,yes,0.028571428571,product_of_first_order_probabilities
rgi7.0|global|south=+063|west=-0019,63,-19,5551.380453395630,184.902375502980,1,06,21,4,0.190476190476,1cb57a26265942e270c345a0ae0253c69a52d708a3937cd980c7b356c0698dfb,2,yes,0.028571428571,product_of_first_order_probabilities
