"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-18-01534","18","18-01","G169978E43802S",771799,749,"2000-04-13T00:00:00",169.9789706397059,-43.8022195,59,0.010179185272773,0,0,0,9,"",0,169.98053173830021,-43.802462199653846,1391.6022,1508.2491,1483.3596,1474.3934,33.043255,99.24878,3,"COPDEM30",180
"RGI2000-v7.0-G-18-01535","18","18-01","G169976E43807S",771794,749,"2000-04-13T00:00:00",169.9738988950243,-43.8074405,59,0.014571403089459,0,0,0,9,"",0,169.97499482074406,-43.807646358477214,1580.1943,1716.822,1637.4983,1641.6525,38.627983,110.32605,3,"COPDEM30",184
"RGI2000-v7.0-G-18-01536","18","18-01","G169969E43810S",771786,749,"2000-04-13T00:00:00",169.96940534286298,-43.8097315,59,0.020010442514121,0,0,0,9,"",0,169.96989137725467,-43.80996464863314,1798.7388,1944.7272,1860.3989,1860.2496,47.102264,113.66078,4,"COPDEM30",161
"RGI2000-v7.0-G-18-01537","18","18-01","G169967E43811S",771778,749,"2000-04-13T00:00:00",169.96696384852547,-43.8105235,59,0.016608831211938,0,0,0,9,"",0,169.96723539166638,-43.81123650566201,1937.5374,2132.2124,2013.7869,2021.8086,47.84068,114.73373,4,"COPDEM30",209
"RGI2000-v7.0-G-18-01538","18","18-01","G169963E43811S",771769,749,"2000-04-13T00:00:00",169.96315222807016,-43.809599500000004,59,0.130252811438801,0,0,0,9,"",0,169.9606209969721,-43.81139302359959,1846.0361,2174.7737,2032.4965,2028.8302,35.660503,235.9098663330078,6,"COPDEM30",551
"RGI2000-v7.0-G-18-01539","18","18-01","G169947E43804S",771741,749,"2000-04-13T00:00:00",169.94687581304143,-43.806329,59,2.580562867739804,0,0,0,9,"",0,169.93050243300564,-43.818569197444766,1108.1581,2146.5996,1558.4989,1601.1002,19.26001,240.63944244384768,6,"COPDEM30",4921
"RGI2000-v7.0-G-18-01540","18","18-01","G169938E43797S",771725,749,"2000-04-13T00:00:00",169.93811905847951,-43.796638,59,0.015804863918184,0,0,0,9,"",0,169.939033754865,-43.79727339837196,1919.5571,2094.2595,1989.8271,1998.9443,45.1961,155.87042,4,"COPDEM30",194
"RGI2000-v7.0-G-18-01541","18","18-01","G169940E43795S",771728,749,"2000-04-13T00:00:00",169.93959510085836,-43.795437,59,0.020128694434096,0,0,0,9,"",0,169.93986232510238,-43.796322739173924,1994.5408,2147.8926,2073.5544,2072.7036,47.426826,149.73073,4,"COPDEM30",217
"RGI2000-v7.0-G-18-01542","18","18-01","G169938E43793S",771724,749,"2000-04-13T00:00:00",169.9384032958313,-43.7930845,59,0.101284179805853,0,0,0,9,"",0,169.93593929139695,-43.79520578166595,2014.7156,2402.5427,2232.864,2229.0566,33.54575,236.2912368774414,6,"COPDEM30",660
"RGI2000-v7.0-G-18-01543","18","18-01","G169942E43793S",771734,749,"2000-04-13T00:00:00",169.94179188563828,-43.7934775,59,0.050209057354039,0,0,0,9,"",0,169.94263999699533,-43.79467317351964,2036.5502,2265.43,2173.215,2170.9177,40.4985,158.13905,5,"COPDEM30",285
