latitude,longitude,year,hour_count,t2m_mean_k,missing_reason
-34.50,289.75,2006,8760,275.57324750717373,
-34.50,290.00,2006,8760,271.406988642096,
-34.00,290.00,2006,8760,272.05524776406486,
-34.00,290.25,2006,8760,270.11800863187608,
-33.75,290.00,2006,8760,272.5899112823347,
-33.25,289.75,2006,8760,275.78945375904101,
-33.25,290.00,2006,8760,268.92237907653532,
28.25,89.75,2006,8760,268.94875919045921,
28.25,90.00,2006,8760,267.04107399683562,
28.25,90.25,2006,8760,266.43256502195038,
29.25,83.75,2006,8760,267.17028061853694,
30.00,82.50,2006,8760,266.7012079857256,
30.00,85.00,2006,8760,266.24893046339895,
30.25,82.00,2006,8760,265.61889603497229,
30.25,82.25,2006,8760,265.37665480522259,
30.50,84.25,2006,8760,266.3138959649491,
30.50,86.50,2006,8760,270.93941432482575,
30.75,82.75,2006,8760,264.33531054840785,
30.75,83.00,2006,8760,264.73953852022078,
30.75,83.25,2006,8760,265.86844498272899,
31.00,82.25,2006,8760,265.42190980083865,
31.00,82.50,2006,8760,265.59921051966001,
31.00,82.75,2006,8760,266.16003384350643,
31.50,86.75,2006,8760,272.84434058829532,
31.75,85.00,2006,8760,270.72665433491744,
32.75,92.25,2006,8760,265.99420283243535,
32.75,92.50,2006,8760,265.80561547997877,
32.75,92.75,2006,8760,265.9462970942667,
32.75,93.25,2006,8760,267.27736139166848,
33.00,92.00,2006,8760,265.99908188249424,
33.25,95.25,2006,8760,267.83719679950036,
33.50,86.50,2006,8760,267.6514543524616,
33.50,86.75,2006,8760,268.15137941543372,
33.75,89.00,2006,8760,265.72429767939599,
34.00,82.25,2006,8760,266.46785838680182,
34.25,79.75,2006,8760,262.60188956238909,
34.25,80.00,2006,8760,262.21802132837303,
34.50,79.75,2006,8760,262.54257295686904,
34.50,81.25,2006,8760,262.93075966856793,
34.75,82.25,2006,8760,263.14854856517218,
34.75,82.50,2006,8760,263.18169592243351,
35.50,89.75,2006,8760,264.22239294531141,
35.75,88.50,2006,8760,264.22892965726112,
35.75,89.75,2006,8760,263.60155423308072,
35.75,90.50,2006,8760,264.28732316875022,
35.75,90.75,2006,8760,264.00288329102676,
35.75,92.00,2006,8760,265.98589961256613,
35.75,94.25,2006,8760,269.83331925553273,
36.00,90.00,2006,8760,263.67645010055475,
36.00,90.75,2006,8760,262.70885368242654,
36.00,91.00,2006,8760,262.80092748180374,
36.25,87.25,2006,8760,262.29009258845082,
36.25,87.50,2006,8760,262.19496424078397,
36.25,90.00,2006,8760,263.02162524706699,
36.50,87.50,2006,8760,260.81375793387355,
36.75,84.50,2006,8760,266.51173656759744,
36.75,84.75,2006,8760,263.70605672374705,
37.50,71.25,2006,8760,270.3031715305973,
37.75,70.75,2006,8760,272.88148784724547,
37.75,71.25,2006,8760,269.55850671045312,
37.75,88.25,2006,8760,264.39608724411221,
38.00,70.75,2006,8760,271.39233615997176,
38.00,71.00,2006,8760,268.99783276422926,
38.00,71.25,2006,8760,269.38677820876308,
38.00,71.75,2006,8760,267.59698035357752,
38.25,70.25,2006,8760,280.26287095753571,
38.25,71.00,2006,8760,271.82207047797772,
38.50,70.50,2006,8760,276.14834891541364,
38.50,71.00,2006,8760,272.31543899605805,
38.50,71.25,2006,8760,269.78058147517515,
38.50,72.00,2006,8760,264.67832135239695,
38.75,71.00,2006,8760,271.24295488122391,
38.75,71.25,2006,8760,268.51719077123357,
38.75,71.75,2006,8760,265.57826159577394,
38.75,72.00,2006,8760,263.02463089407308,
39.00,70.50,2006,8760,276.97709354418055,
39.00,70.75,2006,8760,274.06341586178297,
39.00,71.00,2006,8760,273.12983926746944,
39.00,71.25,2006,8760,271.51448960848597,
39.25,72.00,2006,8760,265.56004089459981,
39.50,72.00,2006,8760,271.74648003599958,
39.50,73.75,2006,8760,265.52761521709562,
60.50,221.50,2006,8760,263.74953301660548,
60.75,218.50,2006,8760,263.49465509179521,
60.75,218.75,2006,8760,262.30967677739113,
60.75,219.00,2006,8760,261.39690544441953,
60.75,221.50,2006,8760,263.98380277276584,
61.00,218.00,2006,8760,266.0805681115416,
61.00,218.75,2006,8760,261.9962816299369,
61.00,219.00,2006,8760,260.65776668182792,
61.00,220.75,2006,8760,261.71591942147035,
61.00,221.00,2006,8760,262.49089042802922,
61.25,220.25,2006,8760,263.19613267210519,
61.25,220.50,2006,8760,264.80359243628095,
61.50,217.75,2006,8760,264.62673010281776,
61.50,218.00,2006,8760,261.81696044190289,
61.50,218.50,2006,8760,261.76319887344152,
61.75,218.50,2006,8760,264.29233725038296,
62.25,218.25,2006,8760,265.37241758581712,
28.25,89.75,2007,8760,269.17235440641775,
28.25,90.00,2007,8760,267.39420244399815,
28.25,90.25,2007,8760,266.99323859889756,
29.25,83.75,2007,8760,267.1472309147386,
30.00,82.50,2007,8760,266.66574520302692,
30.00,85.00,2007,8760,265.60343693075657,
30.25,82.00,2007,8760,265.53242972212837,
30.25,82.25,2007,8760,265.16516085411314,
30.50,84.25,2007,8760,265.96542930428842,
30.50,86.50,2007,8760,271.23372402626632,
30.75,82.75,2007,8760,263.85547703607983,
30.75,83.00,2007,8760,264.23092494424617,
30.75,83.25,2007,8760,265.39528110626082,
31.00,82.25,2007,8760,264.39795861265975,
31.00,82.50,2007,8760,264.71357805260783,
31.00,82.75,2007,8760,265.36063518611263,
31.50,86.75,2007,8760,272.87854776600182,
31.75,85.00,2007,8760,270.49484188828836,
32.75,92.25,2007,8760,265.86088268854849,
32.75,92.50,2007,8760,265.61895671130316,
32.75,92.75,2007,8760,265.80695769775946,
32.75,93.25,2007,8760,267.68194029821109,
33.00,92.00,2007,8760,266.25208203563949,
33.25,95.25,2007,8760,267.19099495595992,
33.50,86.50,2007,8760,268.12924971036171,
33.50,86.75,2007,8760,268.66796972718959,
33.75,89.00,2007,8760,265.94779633648318,
34.00,82.25,2007,8760,266.33979274976201,
34.25,79.75,2007,8760,263.48522271630969,
34.25,80.00,2007,8760,263.0783475449096,
34.50,79.75,2007,8760,263.56075851231407,
34.50,81.25,2007,8760,263.62329928254428,
34.75,82.25,2007,8760,263.46073975933194,
34.75,82.50,2007,8760,263.46077279739728,
35.50,89.75,2007,8760,263.82390019665024,
35.75,88.50,2007,8760,264.21215892251769,
35.75,89.75,2007,8760,262.92210132999509,
35.75,90.50,2007,8760,263.80421084051261,
35.75,90.75,2007,8760,263.56855254151503,
35.75,92.00,2007,8760,265.32252406638509,
35.75,94.25,2007,8760,268.80879045948046,
36.00,90.00,2007,8760,263.18642312141316,
36.00,90.75,2007,8760,262.1575227258412,
36.00,91.00,2007,8760,262.32099680269147,
36.25,87.25,2007,8760,261.84504966735841,
36.25,87.50,2007,8760,261.52599107228457,
36.25,90.00,2007,8760,262.87339896284828,
36.50,87.50,2007,8760,260.15483802551546,
36.75,84.50,2007,8760,266.24711965447693,
36.75,84.75,2007,8760,263.25842105046797,
37.50,71.25,2007,8760,270.12508192367204,
37.75,70.75,2007,8760,272.82838013531409,
37.75,71.25,2007,8760,269.71501016834554,
37.75,88.25,2007,8760,264.11799891572019,
38.00,70.75,2007,8760,271.42308040078916,
38.00,71.00,2007,8760,269.13052054104742,
38.00,71.25,2007,8760,269.52987217663627,
38.00,71.75,2007,8760,267.61015302405508,
38.25,70.25,2007,8760,279.99769999360387,
38.25,71.00,2007,8760,271.94076842390785,
38.50,70.50,2007,8760,276.03525776275217,
38.50,71.00,2007,8760,272.4526581803413,
38.50,71.25,2007,8760,269.97488434673988,
38.50,72.00,2007,8760,264.76907050250327,
38.75,71.00,2007,8760,271.31940755278009,
38.75,71.25,2007,8760,268.6784711236823,
38.75,71.75,2007,8760,265.52029298582033,
38.75,72.00,2007,8760,262.86733431184672,
39.00,70.50,2007,8760,276.79170931985931,
39.00,70.75,2007,8760,273.96571714845425,
39.00,71.00,2007,8760,273.05693944295246,
39.00,71.25,2007,8760,271.35896303011401,
39.25,72.00,2007,8760,264.77491671070118,
39.50,72.00,2007,8760,271.42146215221106,
39.50,73.75,2007,8760,265.51993622975806,
60.50,221.50,2007,8760,264.31878079105184,
60.75,218.50,2007,8760,264.0153967191095,
60.75,218.75,2007,8760,262.70629441770791,
60.75,219.00,2007,8760,261.77530282948118,
60.75,221.50,2007,8760,264.6573273976644,
61.00,218.00,2007,8760,266.9701909731512,
61.00,218.75,2007,8760,262.43828175688441,
61.00,219.00,2007,8760,261.06647116778646,
61.00,220.75,2007,8760,262.12117428714282,
61.00,221.00,2007,8760,262.9322442198453,
61.25,220.25,2007,8760,263.74031337755457,
61.25,220.50,2007,8760,265.24712900832361,
61.50,217.75,2007,8760,265.44578273372565,
61.50,218.00,2007,8760,262.51884995551961,
61.50,218.50,2007,8760,262.5170655916815,
61.75,218.50,2007,8760,265.22814109488712,
62.25,218.25,2007,8760,266.41314168956183,
28.25,89.75,2008,8784,268.67511994721457,
28.25,90.00,2008,8784,266.71384445739358,
28.25,90.25,2008,8784,266.31090636852662,
29.25,83.75,2008,8784,266.8312418612843,
30.00,82.50,2008,8784,266.43738054577773,
30.00,85.00,2008,8784,265.82838464087257,
30.25,82.00,2008,8784,264.85878089390599,
30.25,82.25,2008,8784,264.7825429687083,
30.50,84.25,2008,8784,265.90812239099722,
30.50,86.50,2008,8784,270.69835618371735,
30.75,82.75,2008,8784,263.75221414861352,
30.75,83.00,2008,8784,264.15969463515154,
30.75,83.25,2008,8784,265.21330727644954,
31.00,82.25,2008,8784,264.41029675106751,
31.00,82.50,2008,8784,264.74497954050702,
31.00,82.75,2008,8784,265.26063142925881,
31.50,86.75,2008,8784,272.29880495366723,
31.75,85.00,2008,8784,269.78271278179841,
32.75,92.25,2008,8784,264.93377911718818,
32.75,92.50,2008,8784,264.68398435693405,
32.75,92.75,2008,8784,264.76062477264685,
32.75,93.25,2008,8784,265.68553948880111,
33.00,92.00,2008,8784,265.18607314688262,
33.25,95.25,2008,8784,266.44277385371197,
33.50,86.50,2008,8784,266.90637893885213,
33.50,86.75,2008,8784,267.45002762563456,
33.75,89.00,2008,8784,264.88649417272683,
34.00,82.25,2008,8784,265.45610357677134,
34.25,79.75,2008,8784,262.52267149628187,
34.25,80.00,2008,8784,262.04446382817895,
34.50,79.75,2008,8784,262.5849351066492,
34.50,81.25,2008,8784,262.22530128569332,
34.75,82.25,2008,8784,262.34382023489974,
34.75,82.50,2008,8784,262.19264872087155,
35.50,89.75,2008,8784,263.05621319129818,
35.75,88.50,2008,8784,263.68678309574369,
35.75,89.75,2008,8784,262.27967059547132,
35.75,90.50,2008,8784,263.29677912359466,
35.75,90.75,2008,8784,263.00314398280909,
35.75,92.00,2008,8784,265.75953589371647,
35.75,94.25,2008,8784,268.86129474813606,
36.00,90.00,2008,8784,262.57554280605905,
36.00,90.75,2008,8784,261.50108702369511,
36.00,91.00,2008,8784,261.65466152601118,
36.25,87.25,2008,8784,261.60659114650036,
36.25,87.50,2008,8784,261.60651509575069,
36.25,90.00,2008,8784,262.00408627209549,
36.50,87.50,2008,8784,259.89692169807864,
36.75,84.50,2008,8784,266.23163760034112,
36.75,84.75,2008,8784,263.44778968380234,
37.50,71.25,2008,8784,269.5028269408179,
37.75,70.75,2008,8784,272.28756935001508,
37.75,71.25,2008,8784,268.59569311055111,
37.75,88.25,2008,8784,263.6771789144297,
38.00,70.75,2008,8784,270.79395949427982,
38.00,71.00,2008,8784,268.20845406085851,
38.00,71.25,2008,8784,268.30518267237204,
38.00,71.75,2008,8784,266.2936798557775,
38.25,70.25,2008,8784,279.73937382724114,
38.25,71.00,2008,8784,271.10751255396718,
38.50,70.50,2008,8784,275.66515751440886,
38.50,71.00,2008,8784,271.74456126485802,
38.50,71.25,2008,8784,269.16484271676597,
38.50,72.00,2008,8784,263.99935053041941,
38.75,71.00,2008,8784,270.83589051634021,
38.75,71.25,2008,8784,268.11726243031262,
38.75,71.75,2008,8784,265.04696639813142,
38.75,72.00,2008,8784,262.49613886800188,
39.00,70.50,2008,8784,276.54410378746212,
39.00,70.75,2008,8784,273.65843274337129,
39.00,71.00,2008,8784,272.79147004820612,
39.00,71.25,2008,8784,271.14156791985795,
39.25,72.00,2008,8784,264.97345803300755,
